idx,w_in,l_in,nf_in,i_bias,rs,cs,rl,cl,vcm_in,tt_ok,tt_pass,tt_first_fail,peaking_db,f_pk_hz,nyquist_boost_db,g_dc_db,g_nyq_db,g_pk_db,g_top_db,vn_in_vrms,gm,gmbs,gds,vth,vds,vdsat,id_a,v_src_dc,v_out_dc,power_w,c0_pass,c1_pass,c2_pass,c0_first_fail,c1_first_fail,c2_first_fail
207,6.444153711099961e-05,3.3551755442173257e-07,4.0,0.005773030332660713,311.7415944548855,2.1195236846530272e-12,363.0786984468498,1.5e-13,1.2308643308190599,1,1,,7.533859999999999,1445440000.0,6.826435999999999,2.010716,8.837152,9.544576,-3.580528,0.000176277,0.01344066,0.002586804,0.0007194766,0.6681737,0.5373553,0.2273193,0.002886515,0.2146125,0.7519678,0.010391454598789285,1,1,1,,,
208,4.5884634834764804e-05,3.0366395072980744e-07,8.0,0.0011911173093727215,285.9247072234668,9.98355660497598e-12,67.68256975176399,1.5e-13,1.390332703272807,1,1,,6.358906,1318257000.0,6.305426000000001,-13.59712,-7.291694,-7.238214,-10.26919,0.0003179236,0.0065216,0.001131553,8.597472e-05,0.7524034,1.266579,0.1429611,0.0005955604,0.4931119,1.759691,0.0021440111568708986,1,1,1,,,
209,9.354886672793936e-05,6.787396328854294e-07,3.0,0.006699931243504824,199.04466164950827,4.597173184499552e-13,80.38127362682584,1.5e-13,1.5442742550270105,1,0,S3_f_peak,4.764392,10000000000.0,2.8475989999999998,-7.881762,-5.034163,-3.11737,-3.264298,0.0002946293,0.01277426,0.00240623,0.0001865608,0.671491,1.099173,0.3192463,0.003349966,0.4315525,1.530725,0.012059876238308684,0,0,0,S3_f_peak,S3_f_peak,S3_f_peak
210,3.855599775679306e-05,2.210462399076484e-07,4.0,0.0017209090274624007,716.0883899845023,7.904891722755916e-12,148.0344056746545,1.5e-13,1.583290998818792,1,0,S3_f_peak,12.917893000000001,912010800.0,12.524222000000002,-11.25298,1.271242,1.664913,-7.493628,0.000224749,0.008675088,0.001281094,0.0002554512,0.7793102,1.032464,0.1421639,0.000860455,0.6401592,1.672623,0.003097636249432321,0,0,0,S3_f_peak,S3_f_peak,S3_f_peak
211,2.1382616877812174e-05,4.7353495028074853e-07,5.0,0.0018101490714417345,94.53353382342205,9.573860331249503e-12,81.75773259412945,1.5e-13,1.292507847063015,1,0,S3_peaking,1.6719229999999996,1318257000.0,1.6037510000000008,-11.52739,-9.923639,-9.855467,-13.30714,0.0004377879,0.003991614,0.0007568815,4.598309e-05,0.6785615,1.503299,0.2931679,0.0009050745,0.2227028,1.726002,0.0032582683285951224,0,0,0,S3_peaking,S3_peaking,S3_peaking
212,9.694723051286602e-05,4.795893444292064e-07,4.0,0.005611302301540224,816.1745859126664,8.84533143974112e-12,170.64108141279047,1.5e-13,1.380471248205161,1,0,S3_peaking,17.699251,954992600.0,17.122974,-10.30782,6.815154,7.391431,-1.448702,0.0001615535,0.01499774,0.002748,0.0002619677,0.6789852,0.9389246,0.2360875,0.002805654,0.3823161,1.321241,0.010100344142772402,0,0,0,S3_f_peak,S3_peaking,S3_peaking
213,7.059742012043363e-05,5.221313515138793e-07,3.0,0.004302810214122274,838.1358103773455,1.885097818714983e-13,75.77415206326609,1.5e-13,1.3577107591788455,1,0,S3_f_peak,11.062076000000001,10000000000.0,7.12242,-17.92961,-10.80719,-6.867534,-7.297812,0.000556015,0.01073092,0.002012358,0.0001338771,0.6687845,1.28953,0.2519734,0.002151405,0.3474491,1.636979,0.007745058385420094,0,0,0,S3_f_peak,S3_f_peak,S3_f_peak
214,6.0626300116247675e-05,5.957789864670963e-07,4.0,0.0019380829333194036,195.5826109455326,1.0936641026051356e-12,195.7540218490278,1.5e-13,1.1380435611876467,1,1,,3.0262574,2187762000.0,2.9894115,-2.672737,0.3166745,0.3535204,-5.545841,0.0002852248,0.006808533,0.001344497,5.337917e-05,0.6460976,1.373884,0.2125927,0.0009690415,0.2364208,1.610305,0.0034885492799749266,0,1,1,S3_peaking,,
215,9.076628936852666e-05,3.978598989285474e-07,8.0,0.002157729401428952,647.2333991410019,1.7165866181748757e-12,467.82985398904117,1.5e-13,1.536825252601496,1,0,S3_f_peak,10.712657799999999,1148154000.0,8.8937598,-0.2658978,8.627862,10.44676,-3.890142,0.0002015589,0.01086051,0.001779727,0.000187432,0.7441565,0.671578,0.1571365,0.001078865,0.6236969,1.295275,0.0038839129225721135,0,0,0,S3_f_peak,S3_f_peak,S3_f_peak
216,5.942915372130397e-05,1.6872098798561167e-07,7.0,0.0026315153517789394,392.9228332968068,2.497867030100645e-12,56.864800198034686,1.5e-13,1.3813625712848394,1,0,S3_f_peak,12.048672,3311311000.0,11.993884,-14.44506,-2.451176,-2.396388,-5.593688,0.0002124202,0.0144281,0.001873846,0.000495423,0.7839242,1.236088,0.1126324,0.001315764,0.4890914,1.725179,0.004736727633202091,0,0,0,S3_f_peak,S3_f_peak,S3_f_peak
217,9.319111038517977e-05,1.606751127280067e-07,1.0,0.0007665988886345951,128.08283492882273,1.3042050898268843e-12,75.80435953331822,1.5e-13,1.406705538612174,1,0,S3_f_peak,2.748667000000001,3630781000.0,2.621386000000001,-8.965851,-6.344465,-6.217184,-9.528745,0.0002857283,0.007277339,0.0008830093,0.0001864472,0.78384,1.178164,0.05286558,0.0003833011,0.5927802,1.770944,0.0013798779995422713,0,0,0,S3_peaking,S3_f_peak,S3_f_peak
218,3.715315548719354e-05,4.960657808009934e-07,4.0,0.004988164594091366,122.42279284902077,2.5619613669425454e-13,477.51230845002146,1.5e-13,1.5138681870630974,1,0,S3_peaking,-5.4799999999910476e-05,10000000.0,-2.3056077999999998,-0.6062532,-2.911861,-0.606308,-9.750327,0.0003454464,0.005812106,0.001152421,0.002876571,0.6705311,0.356993,0.3735003,0.002494082,0.252052,0.609045,0.008978696269364459,0,0,0,S3_peaking,S3_peaking,S3_peaking
219,5.173111361789025e-05,9.623191571251519e-07,7.0,0.0014785331852331433,260.96864893373305,2.6497984769151794e-12,347.50190638156306,1.5e-13,1.2744672865905577,1,0,S3_f_peak,3.3378759999999996,912010800.0,2.0587834,-1.075689,0.9830944,2.262187,-3.729138,0.0003150418,0.004270933,0.0008319995,2.925096e-05,0.6591296,1.239516,0.2775854,0.0007392666,0.3035876,1.543103,0.0026613597334196578,0,0,0,S3_f_peak,S3_f_peak,S3_f_peak
220,2.0289743810300016e-05,1.7056304607290232e-07,5.0,0.00311299529941651,257.80932829908096,6.935460223559813e-13,232.19314001822664,1.5e-13,1.4303908527385363,1,0,S3_f_peak,3.798391,2630268000.0,3.795776,-1.967349,1.828427,1.831042,-8.306119,0.0002556371,0.007843581,0.001146457,0.000347069,0.7771161,1.073077,0.1918077,0.001556498,0.3655149,1.438592,0.005603391538949718,1,0,0,,S3_f_peak,S3_f_peak
221,6.951895832455961e-05,1.5782097079671762e-07,1.0,0.0007142034351735688,733.829331059014,3.839799542707151e-12,90.53968292872702,1.5e-13,1.4620093215379126,1,1,,11.171132999999998,1445440000.0,11.077841999999999,-16.03993,-4.962088,-4.868797,-10.11025,0.0002767205,0.006583262,0.0007675478,0.000178249,0.7906874,1.134693,0.05523914,0.0003571077,0.6329749,1.767668,0.0012855661833124238,1,1,1,,,
222,2.5187292439314763e-05,4.452702398924723e-07,5.0,0.0015741905288141512,194.73998736411843,3.9969630413935985e-13,81.14911639347437,1.5e-13,1.5781885028596085,1,0,S3_f_peak,1.9007300000000011,5011872000.0,1.3868500000000008,-12.64713,-11.26028,-10.7464,-13.11911,0.0004964421,0.004310842,0.0007267082,5.531299e-05,0.7393184,1.209232,0.2511872,0.0007870955,0.526896,1.736128,0.002833542951865472,0,0,0,S3_f_peak,S3_f_peak,S3_f_peak
223,6.691388725944262e-05,1.7787035167170204e-07,2.0,0.004436873655793581,465.0804312917697,6.7429664163093164e-12,118.07384162138612,1.5e-13,1.5143968111038384,1,0,S3_peaking,15.472808,1584893000.0,15.349132999999998,-8.681434,6.667699,6.791374,-1.008231,0.0001342913,0.02070329,0.002664286,0.0005955888,0.7727053,0.9810471,0.1180007,0.002218437,0.5570136,1.538061,0.007986372580428445,0,0,0,S3_peaking,S3_peaking,S3_peaking
224,5.909564682544943e-05,4.538978480158413e-07,4.0,0.004695137830439758,177.16450878087264,1.5929938304264757e-12,232.87078888705443,1.5e-13,1.2933176373719224,1,1,,4.232498,1995262000.0,4.093001,1.037788,5.130789,5.270286,-4.622672,0.0002093277,0.01057192,0.002024096,0.0002142035,0.6627628,0.9942322,0.260587,0.002347569,0.2590876,1.25332,0.008451248094791565,1,1,1,,,
225,8.245791137811284e-05,2.261448745174203e-07,4.0,0.0067858590674094955,94.8164999916493,1.254191875440889e-12,71.39546376399473,1.5e-13,1.2223650765158123,1,0,S3_f_peak,5.1961770000000005,5754399000.0,3.928825,-3.093883,0.834942,2.102294,-1.314244,0.0001633655,0.02339084,0.003966918,0.0007366747,0.6951699,1.275435,0.1598047,0.00339293,0.2823242,1.557759,0.012214546321337092,0,0,0,S3_f_peak,S3_f_peak,S3_f_peak
226,7.99134981502462e-05,1.8930136200065367e-07,7.0,0.0014525901935429485,157.07774197277962,1.3483986968910989e-12,64.84542118940266,1.5e-13,1.119860605845329,1,0,S3_f_peak,5.182829000000001,4365158000.0,4.827903000000001,-9.032044,-4.204141,-3.849215,-7.044832,0.0002443019,0.01130382,0.001802172,0.0003079855,0.7279468,1.437499,0.0862304,0.0007262951,0.3154014,1.7529,0.0026146623483773073,0,0,0,S3_f_peak,S3_f_peak,S3_f_peak
227,3.149293192984459e-05,1.5431359721896025e-07,4.0,0.0008498394558497615,523.9638017301893,2.9339229165507406e-13,85.8134851512123,1.5e-13,1.2476441377984937,1,0,S3_f_peak,6.437911,5248075000.0,5.282920000000001,-15.10683,-9.82391,-8.668919,-12.56453,0.0004747714,0.005532952,0.0006270261,0.0002565059,0.7817244,1.323819,0.08087917,0.0004249197,0.4397162,1.763536,0.0015297110205295707,0,0,0,S3_f_peak,S3_f_peak,S3_f_peak
228,8.238133197844809e-05,6.21635275262684e-07,8.0,0.0007254558967301026,56.75456626693895,2.514168952162543e-12,333.8096176294725,1.5e-13,1.2142649696621142,1,0,S3_nyq_boost,0.01730900000000002,478630100.0,-1.4040669999999997,2.576173,1.172106,2.593482,-4.154486,0.0002944427,0.004706016,0.000865362,2.657869e-05,0.6873839,1.274321,0.1324125,0.0003627307,0.4045968,1.678917,0.0013058206141141847,0,0,0,S3_nyq_boost,S3_nyq_boost,S3_nyq_boost
229,8.159189224737836e-05,2.710967855834507e-07,3.0,0.00324843999423392,203.16252991825246,5.814968798116466e-12,145.69614395259234,1.5e-13,1.3219656022702204,1,1,,8.495938,1513561000.0,8.268871,-2.120328,6.148543,6.37561,-2.622527,0.0001580923,0.01600444,0.002630972,0.0003378236,0.7116379,1.134438,0.1407007,0.001624222,0.4289196,1.563357,0.005847191989621056,1,1,1,,,
230,3.522936554851936e-05,1.769381604413461e-07,7.0,0.007072976685772641,269.45362520616493,3.1361310518820844e-12,285.0605002594501,1.5e-13,1.1246527673712634,1,1,,8.0330793,1445440000.0,7.5336303000000004,0.8406047,8.374235,8.873684,-3.643895,0.0001677534,0.01372026,0.00272828,0.0007963986,0.7015089,0.7544772,0.2149817,0.003536488,0.03740964,0.7918869,0.012731358034390754,1,1,1,,,
231,3.946799303701126e-05,2.13565611974152e-07,2.0,0.0027248010606153636,83.80286904020969,6.601037514151038e-12,573.8814833955024,1.5e-13,1.13781275851939,1,0,S3_nyq_boost,1.9436699999999991,724436000.0,-0.8629870000000004,10.7431,9.880113,12.68677,-5.478836,0.0001781809,0.01069794,0.001834574,0.0004175484,0.6964655,0.7985738,0.1481511,0.001362401,0.2195697,1.018144,0.004904641909107655,0,0,0,S3_nyq_boost,S3_nyq_boost,S3_nyq_boost
232,2.331989130722483e-05,2.30453784979737e-07,1.0,0.001268206492148216,747.99458281743,2.04018155054535e-12,58.2109302156621,1.5e-13,1.2489876900751782,1,0,S3_f_peak,10.803994,2511886000.0,10.803889,-20.52732,-9.723431,-9.723326,-12.76557,0.0003967456,0.005810692,0.0009498706,0.0001517877,0.7039975,1.411152,0.138953,0.0006341032,0.3519354,1.763087,0.002282771685866789,1,0,0,,S3_f_peak,S3_f_peak
233,4.807720182825771e-05,2.0961872540375962e-07,6.0,0.0011658930606352987,210.38691621651043,1.1645618963536868e-12,649.3525275376154,1.5e-13,1.250917567148948,1,0,S3_nyq_boost,1.3851370000000003,1000000000.0,-0.656498,7.542413,6.885915,8.92755,-8.026365,0.0002297639,0.007801423,0.001310608,0.0002217613,0.747338,1.025753,0.1127446,0.0005829465,0.3957089,1.421462,0.002098607509143538,0,0,0,S3_nyq_boost,S3_nyq_boost,S3_nyq_boost
234,5.504207882297291e-05,3.250272193476143e-07,8.0,0.0005008907782284627,203.6609019406918,1.7429366044241675e-13,561.9118093611895,1.5e-13,1.35046481482695,1,0,S3_peaking,-0.00014100000000016877,10000000.0,-4.524195,3.413303,-1.110892,3.413162,-11.50494,0.0003675122,0.003959259,0.0006844874,4.360281e-05,0.7532494,1.132436,0.1004845,0.0002504481,0.5268356,1.659272,0.0009016034008112329,0,0,0,S3_peaking,S3_peaking,S3_peaking
235,4.6868836149445546e-05,4.6137401594053883e-07,5.0,0.003276514924905419,317.96193252222696,4.333020273168521e-13,434.833299298624,1.5e-13,1.5964670751551888,1,0,S3_peaking,1.234213,1737801000.0,0.95783,2.213817,3.171647,3.44803,-7.223863,0.0002724552,0.007810261,0.001330825,0.0003011243,0.7250526,0.5669359,0.2639991,0.001638257,0.5206952,1.087631,0.0058977268648297545,0,0,0,S3_peaking,S3_peaking,S3_peaking
236,4.826961427381394e-05,1.6928020169947163e-07,3.0,0.0065922013619896065,73.28491337188413,7.790134370241731e-13,211.1619762979979,1.5e-13,1.1956251337021482,1,0,S3_peaking,0.317469,2511886000.0,0.31728000000000023,5.620918,5.938198,5.938387,-2.096392,0.0001601778,0.01786632,0.002760801,0.0008851465,0.7289923,0.9101054,0.1553396,0.003296101,0.1938835,1.103989,0.011865962451581292,0,0,0,S3_peaking,S3_peaking,S3_peaking
237,4.7192522087164535e-05,3.4662294576368073e-07,5.0,0.0015851699085706803,717.3621599162119,2.690104400617589e-12,88.16360546368036,1.5e-13,1.3756332932959328,1,1,,11.843456,1995262000.0,11.816364,-16.12164,-4.305276,-4.278184,-8.682364,0.0002978797,0.007288232,0.001260519,0.0001016188,0.7246617,1.263726,0.1633388,0.000792586,0.4663969,1.730123,0.0028533058354272244,1,0,1,,S3_peaking,
238,8.583573975820556e-05,1.8289635712393767e-07,5.0,0.005126437570728608,198.0547462435736,2.4618500996013227e-13,72.37137113525266,1.5e-13,1.4224077523148653,1,0,S3_f_peak,5.087738,10964780000.0,1.5107469999999994,-6.732428,-5.221681,-1.64469,-2.863999,0.0002458893,0.02520944,0.003454944,0.000711391,0.7628799,1.126278,0.123737,0.002563219,0.4882178,1.614496,0.009227587627311495,0,0,0,S3_f_peak,S3_f_peak,S3_f_peak
239,8.162400185971777e-05,4.121015496509697e-07,1.0,0.002119854781516548,134.8932195476867,2.4227413070246332e-12,658.2348210885156,1.5e-13,1.3558247018080398,1,0,S3_nyq_boost,1.5331100000000006,831763800.0,-1.6382759999999994,10.86234,9.224064,12.39545,-4.222184,0.0001953663,0.01020298,0.001760474,0.0001600695,0.6959859,0.6333036,0.1577726,0.001059928,0.4690153,1.102319,0.0038157386067297866,0,0,0,S3_nyq_boost,S3_nyq_boost,S3_nyq_boost
240,9.045969692454552e-05,4.871544279853091e-07,1.0,0.005198690440493724,123.43169905371825,1.5834190961741847e-12,347.1301991644703,1.5e-13,1.1982705159849323,1,0,S3_peaking,2.021827000000001,1584893000.0,1.5082639999999996,6.811324,8.319588,8.833151,-2.327258,0.00018407,0.01344165,0.002667694,0.0003321431,0.6400101,0.6700894,0.2335028,0.002599345,0.2275994,0.8976888,0.009357642792888704,0,0,0,S3_peaking,S3_peaking,S3_peaking
241,6.277322329423689e-05,8.993059990412057e-07,5.0,0.0005252533524856713,105.46579860639123,2.9624352817926575e-12,420.3481915792547,1.5e-13,1.107271855553362,1,0,S3_nyq_boost,0.45401919999999996,724436000.0,-1.0499564000000001,0.4505578,-0.5993986,0.904577,-3.471093,0.0003556106,0.002996273,0.0005947912,1.3591e-05,0.6476738,1.383388,0.1550061,0.0002626272,0.3062163,1.689604,0.0009454560344742084,0,0,0,S3_nyq_boost,S3_nyq_boost,S3_nyq_boost
242,6.584819242861355e-05,5.055733479361841e-07,5.0,0.0030067599330688833,74.34212890987898,1.8254035991749165e-13,92.04030288331572,1.5e-13,1.5151020015250602,1,0,S3_peaking,-2.9999999995311555e-06,10000000.0,-0.1603639999999995,-4.421261,-4.581625,-4.421264,-7.466401,0.0002765655,0.009265276,0.001594571,0.0001165232,0.7125661,1.139649,0.2267547,0.00150338,0.5219793,1.661628,0.00541216787952399,0,0,0,S3_peaking,S3_peaking,S3_peaking
243,9.369012290325797e-05,8.205973123077867e-07,7.0,0.0006926523210657272,787.8950153902631,4.1212266086173496e-13,241.06785394904114,1.5e-13,1.528230948454603,1,0,S3_f_peak,6.160684999999999,3981072000.0,6.029594999999999,-9.193786,-3.164191,-3.033101,-3.125661,0.0004506444,0.004341782,0.0007399283,2.288099e-05,0.721888,1.042227,0.1445179,0.0003463269,0.6742853,1.716512,0.001246774177918309,0,0,0,S3_f_peak,S3_f_peak,S3_f_peak
244,9.161814256043186e-05,5.240439079151844e-07,4.0,0.0011249996082007129,72.15589462298097,4.625616309466478e-12,370.0003613294095,1.5e-13,1.1030151155464212,1,0,S3_nyq_boost,0.99179,831763800.0,-0.9740200000000003,5.881964,4.907944,6.873754,-3.821564,0.0002358997,0.007032455,0.001329446,4.981193e-05,0.6600427,1.28824,0.134243,0.0005625,0.3036328,1.591873,0.002024999294761283,0,0,0,S3_nyq_boost,S3_nyq_boost,S3_nyq_boost
245,9.22711840375459e-05,7.435578221233125e-07,4.0,0.0007261647243506634,229.871466900182,4.566740889510282e-13,238.51214887444763,1.5e-13,1.2036145408606151,1,0,S3_peaking,0.8010980000000001,2398833000.0,0.8004290000000003,-3.377304,-2.576875,-2.576206,-3.594546,0.0003786745,0.004683372,0.000883145,2.293107e-05,0.6656165,1.308463,0.1363606,0.0003630824,0.4049371,1.7134,0.0013070965038311942,0,0,0,S3_peaking,S3_peaking,S3_peaking
246,6.014391819726473e-05,4.928924747905622e-07,4.0,0.001939965133150029,50.94269632594359,7.865386219110267e-12,719.3086431361891,1.5e-13,1.1722991761448114,1,0,S3_nyq_boost,0.3633299999999995,436515800.0,-4.694701,12.24187,7.547169,12.6052,-5.634538,0.0002195204,0.007422432,0.001408104,0.0001065378,0.6632923,0.8269986,0.1939125,0.0009699827,0.2752846,1.102283,0.0034919372396700525,0,0,0,S3_nyq_boost,S3_nyq_boost,S3_nyq_boost
247,9.441214734347655e-05,2.119173546875574e-07,2.0,0.0038123223236689496,247.8670532741803,5.731686227324759e-13,534.2790478630288,1.5e-13,1.408925293708867,1,0,S3_peaking,0.6953800000000001,1737801000.0,0.525817,6.946004,7.471821,7.641384,-2.367381,0.0001751538,0.01928626,0.002805224,0.001357561,0.7447572,0.2965366,0.1239104,0.001906161,0.4850414,0.781578,0.00686218018260411,0,0,0,S3_peaking,S3_peaking,S3_peaking
248,7.422367280779357e-05,4.45193206898717e-07,3.0,0.001348176514035565,574.1334337285565,8.380892261263546e-13,140.6033280389664,1.5e-13,1.2244101925279065,1,0,S3_f_peak,9.203069000000001,2754229000.0,9.185559000000001,-10.54362,-1.358061,-1.340551,-6.135799,0.0003107077,0.007654419,0.001377117,7.104745e-05,0.6815917,1.318473,0.1426458,0.0006740883,0.3867464,1.70522,0.002426717725264017,0,0,0,S3_f_peak,S3_f_peak,S3_f_peak
249,7.028164952229501e-05,3.9478563594519226e-07,4.0,0.0008099133473995326,348.521231926689,6.749596094456141e-12,55.23451938101467,1.5e-13,1.576676858449128,1,0,S3_f_peak,7.433910000000001,19952620000.0,6.730328000000002,-16.64833,-9.918002,-9.21442,-9.213121,0.0003656394,0.005841438,0.0009206337,6.697957e-05,0.750507,1.058086,0.1158462,0.0004049567,0.7195466,1.777632,0.0014578440253191587,0,0,0,S3_f_peak,S3_f_peak,S3_f_peak
250,3.8998063980906166e-05,3.9529085981993e-07,7.0,0.0021791312315030445,379.699894687937,1.116315038820617e-13,681.5413726236121,1.5e-13,1.4930042873739666,1,0,S3_peaking,-0.00018099999999954264,10000000.0,-4.8490583,4.653867,-0.1951913,4.653686,-10.59844,0.0003408303,0.006586536,0.001137853,0.0001841879,0.7359776,0.5812586,0.2269022,0.001089567,0.4761574,1.057416,0.0039224362167054804,0,0,0,S3_peaking,S3_peaking,S3_peaking
251,6.397655377051623e-05,9.075738871414369e-07,4.0,0.0026170242152494345,659.0657690847826,4.2557186118724155e-12,445.9788466773083,1.5e-13,1.200277743665034,1,0,S3_f_peak,9.709038,630957300.0,7.01064,-2.113529,4.897111,7.595509,-2.188309,0.0002509245,0.006159888,0.001290075,6.380344e-05,0.6198179,1.014479,0.3033069,0.001308512,0.2019526,1.216431,0.004710643587448982,0,0,0,S3_f_peak,S3_f_peak,S3_f_peak
252,9.376267590425053e-05,5.538547675600632e-07,3.0,0.003299993483547502,259.18360693813725,2.336744127466064e-13,247.571893762969,1.5e-13,1.4553117795055963,1,0,S3_peaking,0.11998397,1819701000.0,0.07052797000000001,0.03351973,0.1040477,0.1535037,-4.749615,0.0002928502,0.01119792,0.001986388,0.0001406115,0.6935346,0.8907369,0.2128325,0.001649997,0.5007702,1.391507,0.005939988270385504,0,0,0,S3_nyq_boost,S3_peaking,S3_peaking
253,7.911662068269402e-05,3.485929233022418e-07,4.0,0.0015191860586345593,485.2655781539942,2.6676324434642414e-12,77.24475149513518,1.5e-13,1.1846167012365276,1,1,,10.923250999999999,2398833000.0,10.922958999999999,-14.18386,-3.260901,-3.260609,-6.384171,0.0002603627,0.009483738,0.001687887,0.0001230391,0.6874607,1.381578,0.1269891,0.0007595933,0.3597459,1.741324,0.0027345349055422066,1,0,1,,S3_f_peak,
254,8.74720962702917e-05,2.430325369448265e-07,8.0,0.006002549851139842,159.7818799798967,2.1799563534781762e-13,203.08048230667004,1.5e-13,1.498005958734039,1,0,S3_peaking,-7.000000000090267e-06,10000000.0,-0.38406300000000027,2.636578,2.252515,2.636571,-3.308773,0.0002041028,0.02141285,0.003440716,0.0007933308,0.7561056,0.6831452,0.1751932,0.003001275,0.5073544,1.1905,0.010804589732051716,0,0,0,S3_peaking,S3_peaking,S3_peaking
255,4.4330123183349315e-05,4.2775952495199286e-07,2.0,0.007155475361730653,707.9562061355697,5.63883637572986e-13,152.83008796366735,1.5e-13,1.1987247623739201,1,0,S3_f_peak,11.3749944,3467369000.0,11.048468987,-11.05218,-0.003711013,0.3228144,-6.273698,0.000310719,0.009858293,0.0021434,0.0002557457,0.6081037,1.223239,0.314372,0.003577738,0.02997485,1.253214,0.012879855651115175,0,0,0,S3_f_peak,S3_f_peak,S3_f_peak
