idx,f_pk_hz_meas,f_peak_closed_true_k,f_peak_closed_pred_k,f_peak_grid,peaking_db_meas,peaking_db_closed,peaking_db_asymptote,f_z,f_p2,k_true,k_pred_calibrated
1679,602559600.0,647125549.6790028,638214712.2230743,639835188.6701574,6.536770000000001,6.544617244880934,7.718235581253171,113724401.73916043,1716349624.7098088,2.590788878372239,2.3782281502520077
1680,5011872000.0,5095266742.983172,5144459993.05426,5150570477.86503,2.5676803,2.6445413752364466,3.5030686260948327,1583038914.2029593,16224628971.75355,1.5519603917032008,1.5114844374923446
1681,2754229000.0,2868361441.0758505,2821129498.916852,2820368366.712834,9.1959909,8.762444641737185,8.968541363967818,169828344.20244923,18527362067.94566,3.00910416497447,2.7285530200519057
1682,1148154000.0,1251650719.440035,1247877951.8359985,1244942079.6087525,3.905522,4.554898584368111,6.884053283231735,378617471.98174644,2323942788.326479,2.3433726023761103,2.199354987991196
1685,9120108000.0,10312922698.037151,10479794729.071472,10476312100.940588,2.108547,2.76619584718918,5.2382862316278365,4446729543.848458,19065833218.035748,1.9197106207093544,1.8631105074381744
1686,5754399000.0,3949489398.355199,3937157167.173132,3946598295.929558,15.835738,15.731853932947983,16.36157073401274,166809034.33357844,14410020558.364784,7.19751974740728,6.537776073074499
1687,1445440000.0,1464102578.6902425,1446797810.0100076,1449521994.310106,2.9170961,2.780541427349499,3.340793059229677,367959871.52927876,5766970037.061859,1.5211782256431894,1.45172575739985
1688,1445440000.0,1480741269.9701939,1464840544.784215,1468017101.0866446,8.364562,8.350705194590674,9.671673226116091,212030141.02366084,3675339745.4842067,3.272193899024149,2.9881762314062463
1689,3162278000.0,3191826200.0292234,3253226922.6115904,3263084687.9134693,6.370827,7.132790066947802,10.522830438860769,717853413.191171,4705478514.990478,3.620522640558984,3.4718154745695444
1690,2754229000.0,2570385395.158229,2560379668.86975,2564534498.4481907,9.813367,9.421044570423694,9.765541892021508,178250890.74646857,12794833621.041922,3.30895566114941,3.056778371064267
1692,2511886000.0,2529645112.6345515,2483260274.4525166,2484521632.777964,9.86549,9.977679204578727,12.347012129268007,358148257.0991626,4546831408.864052,4.492600357845489,4.004490091258257
1693,4168694000.0,4245261301.37365,4077656935.449314,4073696661.723814,9.57293,9.80633622847646,12.663236463118244,646363786.1399028,6857278934.922089,4.663294520403535,3.9901902132256186
1695,912010800.0,1149443365.9829059,1181647222.1302743,1183379183.7666728,1.61831,3.0207436033005237,8.189312058017702,521913565.0008638,1392852207.2967587,2.741372076979845,2.670172434271424
1696,2398833000.0,2497421115.3284745,2474895716.660748,2468821153.512065,2.401602,2.4131319010616865,3.041204872045919,721964963.0308824,9322896133.360605,1.465838201505528,1.4074597480273068
1697,5495409000.0,5445816019.352377,5358990051.889234,5350252147.014848,18.4716315,18.377776777684552,19.79235453107507,236162769.88050008,12956113583.119123,10.73752687185815,9.4587821517252
1699,870963600.0,860610984.2911428,855549280.130821,856471945.3334788,2.4205899000000004,2.2509200665206537,2.4406376512184123,150654677.5985129,5836591671.775665,1.3604875130378908,1.3179802419432984
1700,630957300.0,663057006.7440428,683482870.2158757,681709972.6734855,1.0221999999999998,1.3191306917946477,3.339777659405746,405259979.685734,1443017339.3261108,1.5209874185411458,1.5051532198105644
1701,2187762000.0,2171152964.2197046,2136345475.5709476,2133865881.6389143,6.970599000000001,6.726584625923941,7.311703793181059,277117086.91701,8260469285.039255,2.4672436952627024,2.2615579573228675
1702,630957300.0,658128281.3650788,670446417.7755591,668867646.5520306,1.6847510000000003,1.7902893018623902,2.463625032396623,234184805.99144843,2396257982.9967947,1.364387286457129,1.3474103296282682
1703,1905461000.0,2058563745.300108,2039628817.1073792,2041244610.9680977,5.085202,5.3378937707460326,6.668140801794218,455603753.1427558,5132023146.266821,2.283111514742523,2.125342438271654
1705,1202264000.0,1278964167.1903436,1316608389.9641576,1318036751.7028618,2.9752148000000003,2.889301516718834,3.341664439255945,285047285.93601555,5603442768.916973,1.5213419872994542,1.5146562544847972
1706,4168694000.0,4340233786.8896055,4259334242.220412,4258540241.5225825,0.78081664,0.9064559409676367,2.976214241061113,3171268476.2565727,9715579635.464834,1.454082990529734,1.3919531275620636
1708,3162278000.0,2921703834.618732,2908538508.261174,2911197020.522554,1.0838390000000002,1.278927382308308,3.241895478204307,1799287749.1241212,6467483290.91767,1.5026983769044266,1.447455983656032
1709,1318257000.0,1322240706.9294024,1378764037.5365598,1377842537.8774333,2.9878989,2.92148957826271,3.613553650407285,352253569.33851147,4678818336.4593,1.5732498731797921,1.5869253485213717
1710,2290868000.0,2614081856.276202,2613804499.8859377,2613773818.8855925,0.5267549999999999,0.8095356257578419,2.9156277363388208,2013484722.0940063,5883109348.929159,1.4432033132822757,1.3987918873254412
1711,3019952000.0,2961325626.5194025,3012035424.863095,3004950768.9583006,2.544487,2.5763492923693065,3.228351093815159,834629796.1400344,10831400462.160105,1.5001838362449993,1.4746859291231025
1712,4786301000.0,3085158623.222491,3109128133.4324994,3101723813.334429,6.158099999999999,6.514040088537437,8.689969695486091,676345118.3314656,5871099457.845358,2.91062110857201,2.7545979152363556
1713,2187762000.0,2120738751.5293696,2095736587.573371,2093667259.570966,5.386876999999999,5.2818649395998545,6.087147123252182,387454514.65867066,6866251740.3853035,2.128202122904993,1.98102039461914
1714,1258925000.0,1260214000.1387773,1267896000.8580701,1268845092.81484,7.830344,7.585379693128385,8.009464301083492,123064966.33415411,5647902450.703789,2.682916577426936,2.5402923394488046
1716,1047129000.0,1025091061.3337904,1023436474.6027864,1022825189.9450805,1.178636,1.0900352947739962,1.4922656880178944,384933304.23789555,4879543601.993308,1.208271557696831,1.186469237718417
1717,436515800.0,533545610.7406572,533110904.3732033,532386084.02476704,0.0199709999999999,0.04210359857522804,1.5679858023488507,1061649857.8183455,2279012955.375023,1.2198236887497382,1.1977221077135431
1718,4168694000.0,4163459307.5314465,4154551116.7787685,4151912047.561972,3.12857,3.176558190403357,4.588484006399295,1387164329.3841934,10229753314.060448,1.773326184252968,1.6917396153636535
1719,1000000000.0,977595473.5465974,973496180.2217616,972246065.2897124,5.57499,5.524750285401323,6.821897889141322,208124595.81553358,2467772983.1202855,2.325871245774549,2.1793865135355297
1721,1513561000.0,1625065009.7877994,1636439494.0123723,1635063822.2329838,2.803187,3.2740786094454952,5.038264447144861,571935248.7256842,3552735342.055111,1.8734784969307148,1.8014881066390567
1722,630957300.0,604786095.9209011,634324417.1530458,635791867.4203938,0.6898466,1.2402049558491377,2.7668273877482314,352351345.92022794,1514605406.0750568,1.416802711827776,1.4244508507171076
1723,1380384000.0,1546145789.5002036,1597468796.9568965,1594123994.8538487,1.1008160000000005,1.5208861288077373,6.105619407997268,1000993427.4721272,2175435320.575687,2.132969538833886,2.0925832430192193
1724,1659587000.0,1676311017.996232,1699913070.8161297,1698453358.3228452,10.943312,10.877888426758489,11.62370710017655,137146519.66577542,5608494211.496885,4.124761059471767,3.9123793484641176
1725,575439900.0,569692749.3330402,566479044.8037198,567228732.0530015,1.259509,1.1650495348595706,1.4060739878681903,164097103.53152686,3467945268.0155115,1.1952438230327187,1.1723540810525437
1728,575439900.0,589549381.7312796,582735019.0882573,581796134.8709162,5.378071899999999,5.039762241822084,5.217268479243177,55938978.141400546,4112381153.3843203,1.9148024639102754,1.7943836030085052
1729,794328200.0,893851348.6335851,893314832.3121947,895334274.4460444,0.9590009999999998,1.2659581218821547,3.403221637856479,564973599.9452039,1900660486.3219368,1.5329523314120932,1.4789679413060681
1730,630957300.0,630401173.5169401,627830359.0677614,627781716.5393945,3.398172,3.3847166521320524,4.484454885048545,183476993.25369552,1756752102.0110567,1.7508912819864642,1.6677158239114078
1731,3981072000.0,4615559485.169806,4543148221.598407,4537245533.042846,2.8656629999999987,4.1959068826545485,9.53536408114961,1697154344.8972816,5320534827.267828,3.2195135593742354,2.924622378582345
1734,8317638000.0,8249768276.990895,8201733256.533892,8181547869.349436,3.2929629999999985,3.4435913796959623,5.64374816807465,2999673718.703497,16011765415.23341,2.0167579447343114,1.900817396137859
1736,954992600.0,826818422.9738542,830631969.3115969,829750224.5869838,9.945128,9.486467852262168,9.636708289706,38206257.69663429,6262949604.220613,3.258601824174745,3.0576925351735618
1737,831763800.0,856146685.4913088,891308551.9814473,889676373.53404,3.8454147,3.725668882709343,4.426972107530169,193832704.66061625,2993189502.7197337,1.738609329989239,1.7507566209656074
1738,436515800.0,439155501.38312906,439411703.7768337,440181834.7286994,0.9701689999999998,0.9083524566458051,1.293468123418669,177964014.5983447,2149359997.2902713,1.1784172456679005,1.160875315252011
1739,1096478000.0,1005525716.3332019,907050670.9263377,906758249.4333644,9.381491999999998,8.786282364155824,8.834379957063172,29083036.800817806,13496727513.392374,2.9612799183062912,2.3242948898258926
1740,4786301000.0,4744456574.753453,4641722297.375296,4653769749.163554,5.745210999999999,5.601027394437365,6.4274862301060045,833129340.066876,15143434277.042494,2.217686795652326,2.028974720371405
1741,2089296000.0,2997386534.289104,2908685795.452339,2911197020.522554,1.1753939999999998,2.664157316323495,13.625857495598568,1264644556.155517,2185476291.6537576,5.222856390682515,4.573517731866758
1743,9549926000.0,10306596680.638264,10009740884.046532,10021583738.168324,3.3400810000000005,3.793770061375994,6.108117327894672,3556644781.4712267,19369760009.298424,2.1336149925579955,1.94337087690713
1744,1819701000.0,1741877551.68786,1807601030.4700227,1809610682.5508513,2.434629000000001,2.209894987939877,2.401037873635885,309577207.445338,11771462215.088531,1.3537936288465984,1.3610138933301132
1745,1148154000.0,1157420021.2488718,1173959194.9420745,1175901035.8232994,8.119429,8.02160124547575,8.953137672599507,150661801.64055297,3456123926.930751,3.0035756304648777,2.872585044501518
1746,10000000000.0,10624318567.549156,10438447262.56793,10410108965.997465,8.877104,9.713876301691965,13.993403499628434,1771054438.9935207,13465676730.549694,5.453408348820995,4.8459165553191745
1747,6309573000.0,6636336115.342693,6686061185.895125,6679356006.7274065,11.667315,12.375592351163434,15.745366175214636,764474743.5527859,9686558152.212452,6.696986899780758,6.215841407081408
1749,436515800.0,440824153.79743147,453287537.5255613,454357686.3485709,0.5635940000000002,0.574491572411731,1.25533690192172,280195580.39351696,1705127874.1649125,1.1727685994432622,1.1675182395133463
1751,1047129000.0,1085256233.1418867,1088026784.1107497,1089765215.5337527,3.773153,3.9143046550204987,6.132137205650703,362028783.6399109,2083705133.0143,2.139831128135988,2.0329007845126426
1754,1584893000.0,1745986111.7024176,1769886639.6883767,1764300433.5197732,0.7608250000000001,1.1672520954665913,3.5988810824472184,1179711403.4388947,3517221104.5951133,1.57040698201821,1.5295675986588315
1755,1047129000.0,1148513484.4630523,1170438381.3765056,1168470144.665773,0.4520149999999998,0.665636195407844,2.055811359718688,865548408.2400991,3190746934.070732,1.2967118967674112,1.2788752888696058
1757,1819701000.0,2121934733.7582922,2119284375.2783985,2120381307.148242,0.7569140000000001,1.1973107381926231,7.157847271914393,1511248556.478794,2662379854.5898213,2.421974419484741,2.2767279050596985
1758,1148154000.0,1152490950.8379579,1144624609.5206625,1146458035.0260499,10.053573,10.261230540507098,11.61523469743068,130102724.9964613,2816447879.5568514,4.120631313501663,3.760956193116328
1759,3019952000.0,3057979657.123477,3032923616.796163,3024060766.9328246,7.634943,8.223405233990752,13.676065078287518,629704011.6550704,3337018955.9006395,5.2537779342138045,4.756072487509018
1761,912010800.0,978276249.9820927,980321677.90226,978429068.5290188,8.836091999999999,9.082508499214661,10.509886344081817,130997063.85507569,2327003156.368,3.614965737409162,3.3660357395383236
1762,602559600.0,574863694.90639,566093421.0191306,567228732.0530015,8.0999125,8.016050156362226,9.298762140402419,85131402.95352854,1450177751.156129,3.1300125220693364,2.8408743026086576
1763,1148154000.0,1201405416.9064105,1217003076.2155912,1213770382.7348003,3.011124000000001,3.729278815341357,6.534173891855462,440286932.3447898,2035238881.4723542,2.2464675129503933,2.159944290184564
1764,2398833000.0,2414379174.5796056,2333196135.3786135,2331907161.969857,6.390115,6.262916946008577,7.032065996441103,371762882.1768842,7985793651.959656,2.385556862846986,2.131401497643341
1766,1584893000.0,1516991385.4252517,1507300892.6960514,1505718288.009445,11.276294,10.644865481562624,10.851559461310947,70564287.89024743,9780881737.706644,3.764457801650765,3.447352367797787
1768,1258925000.0,1227628409.466436,1206210395.8323903,1206100183.177559,5.7184057,5.603093975377914,6.394030400036298,211536147.8415418,4008174895.128071,2.208734113264453,2.0340289789136365
1769,660693400.0,642265099.6130654,631704931.2540237,631774097.198486,3.3451489999999997,3.2699737878233264,3.866548413082999,148737818.453356,2443114618.5891013,1.6230319049879833,1.5324355015615092
1771,1258925000.0,1240109629.1261377,1226374320.7844849,1229257428.0635364,11.790951,11.23776526474918,11.438214786388672,52775252.3595963,8119988606.575366,4.035260571746345,3.6556303069651492
1772,6606934000.0,6544699643.297791,6387632127.783129,6389435986.013316,8.200444000000001,8.313695921564134,9.822945234873417,989818139.6516463,15125704032.806217,3.3316330650984933,2.970105631700976
1773,870963600.0,1009446007.4320617,1007123361.1226739,1009938922.4160724,0.3005919999999999,0.49906203910138885,1.964206874822825,869803926.5405339,2836001500.6734314,1.281942512531494,1.2525459996845119
1774,1258925000.0,1307425826.053097,1284961314.5654283,1285034861.281002,0.2352324,0.2527993130910358,1.2064834177306096,1303066392.845505,4801057880.825997,1.1655677321589104,1.1442785590212257
1775,1905461000.0,1575314996.349242,1564770643.830398,1564093247.1156824,3.865875,3.6092836775060047,3.750148114026317,173572665.5571251,12357946397.56639,1.5999475394521823,1.5282458856292425
1776,4365158000.0,4295451367.802133,4263705724.934292,4258540241.5225825,4.070186,3.84938590982612,4.402927539955245,856639631.2429774,16921620546.137924,1.7334959533331236,1.645203583922533
1781,6606934000.0,7195171777.269425,7105575269.605993,7116494499.601434,5.100518999999999,6.1790993315290565,13.708478444934807,1919976098.582263,6386358523.127959,5.273835635790434,4.739298840989076
1782,501187200.0,476653431.43945146,480893651.6905386,481034530.71029544,2.840536,2.681895562442491,2.949156684016918,87635686.45348279,2719855445.150922,1.4492148151565616,1.416310850195697
1783,1584893000.0,1331091657.4895422,1332939872.5260289,1334854178.7952604,6.502664000000001,6.147019710465513,6.372026608878942,118750000.7227751,8233482774.742169,2.202864733110297,2.0869974523834607
1784,4365158000.0,4467464876.478799,4362860031.730225,4367906829.653669,5.239464,5.630147064030563,8.25303100439754,1175950319.2742941,7699618783.445871,2.7623745927715593,2.4912589466820787
1786,3311311000.0,3175092436.921571,3077044782.58313,3082123037.9669175,9.211555999999998,8.763611415861234,9.06616286702393,225756397.1093581,16886462244.450048,3.044370356783135,2.6900141358522536
